om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,permanent_fat,mobile_fat,other_fat,unknown_fat,business_fat,church_fat,school_fat,permstructure_fat,outside_fat,vehicle_fat,male_fat,female_fat,unknown_gender,fat_under18,fat_18t44,fat_45t64,fat_over65,unknown_age,loss,closs,slat,slon,elat,elon,len,wid,fc,DateTim,Hour,Year,Length,Width,cas,AreaPth,Ma,ED,ID,TotalPp,TotalMl,MlUnd18,Ml18t44,Ml45t64,MlOvr65,TotlFml,FmlUn18,Fml1844,Fml4564,FmlOv65,White,Black,TtlHsnU,MoblHms,MdnIncm
1206,2008,6,11,2008-06-11,22:46:00,3,KS,20,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39.45,-96.11,39.6,-95.85,17.28,300,0,2008-06-11 22:46:00,22,2008,27809.3952,215.4504242,1,5991545.992,Jun,395014205372,1497,21.63668546,11.10505661,3.489393024,2.958353161,3.126852873,1.530457555,10.53162885,2.813984015,3.166958336,2.943089538,1.607596956,18.40578733,0.1404960712,9.413710162,0.5906504579,54543.11086
1380,2008,7,24,2008-07-24,9:30:00,3,NH,33,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.027,0,43.15,-71.31,43.85,-70.99,50.46,880,0,2008-07-24 9:30:00,9,2008,81207.2964,631.9879109,3,51322029.6,Jul,3383589272127,1503,1599.095554,808.8947704,191.484917,243.9945042,254.9525868,118.4627625,790.2007831,169.7578288,245.7243649,243.9894878,130.7291015,1559.442978,6.636395149,942.750453,72.153706,63497.95209
1535,2008,9,3,2008-09-03,1:57:00,3,LA,22,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.3,0,30.54,-92.51,30.63,-92.46,7.06,50,0,2008-09-03 1:57:00,1,2008,11361.9404,35.90840403,2,407989.1465,Sep,26898150945,1506,6.164213239,3.570042323,0.9042684319,1.672181601,0.6786174996,0.3149747897,2.594170916,0.6941978863,0.9916902652,0.5550356081,0.3532471566,4.554391726,1.265987833,2.160123345,0.4328805222,37322.7568
1639,2008,11,15,2008-11-15,2:10:00,3,NC,37,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,0.2,35.58,-78.11,35.62,-78.05,4.09,150,0,2008-11-15 2:10:00,2,2008,6582.2006,107.7252121,3,709068.9557,Nov,46747919559,1508,26.72681842,13.26897113,3.857787134,4.527971348,3.255818022,1.627394624,13.45784729,2.905322895,4.383089709,3.749253042,2.420181646,19.80018128,4.853568302,11.94304824,3.800887702,40034.88672
1640,2008,11,15,2008-11-15,2:30:00,3,NC,37,0,3,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2,35.75,-77.92,35.84,-77.82,8.19,100,0,2008-11-15 2:30:00,2,2008,13180.4946,71.81680806,5,946581.0508,Nov,81858533019,1509,112.6162163,52.69451235,12.61394406,18.54968902,15.08737607,6.443503187,59.92170391,13.26426079,20.42754261,16.25918446,9.970716057,62.71153457,44.01272959,54.03943624,4.223223777,43498.45112
14,2009,2,10,2009-02-10,18:45:00,3,TX,48,0,4,0,8,1,6,1,0,0,0,0,0,0,1,5,3,0,0,3,4,1,0,3,0,33.93,-97.62,34.26,-97.113,36.99,880,0,2009-02-10 18:45:00,18,2009,59529.4866,631.9879109,8,37621915.88,Feb,3686941500477,1514,792.5721504,381.5117476,103.4797419,129.4664008,100.9155705,47.65003445,411.0604028,107.2573655,130.7054755,99.34548833,73.75207347,635.011503,50.30292443,345.0646497,42.58830246,47295.64994
33,2009,2,18,2009-02-18,21:48:00,3,GA,13,0,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.55,0,33.26,-82.89,33.26,-82.71,10.4,500,0,2009-02-18 21:48:00,21,2009,16737.136,359.0840403,4,6010038.418,Feb,519736717581,1516,48.05019926,26.41296283,5.287731705,11.13229111,7.313186128,2.679753888,21.63723644,4.173647187,7.241272431,5.964432039,4.257884779,13.3985854,33.89240999,21.31896359,7.244675272,25674.68837
188,2009,4,9,2009-04-09,19:02:00,3,AR,5,0,3,30,3,2,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,2,0,130,0,34.5444,-94.3334,34.6226,-94.0905,14.84,1075,0,2009-04-09 19:02:00,19,2009,23882.6056,772.0306867,33,18438104.4,Apr,1594492279919,1534,468.4542052,220.1693315,55.74649625,54.77410384,61.81507258,47.83365887,248.2848737,43.77869883,73.54846445,56.81190268,74.14580771,445.1977564,0.2211861614,236.2793279,34.54500916,35450.46388
212,2009,4,10,2009-04-10,11:19:00,3,TN,47,0,4,58,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,100,0,35.7579,-86.848,35.9145,-86.2789,23.25,750,0,2009-04-10 11:19:00,11,2009,37417.155,538.6260605,60,20153854.79,Apr,1975074418595,1539,4707.406926,2282.645518,632.4623244,799.3840561,610.2095074,240.5896298,2424.761408,587.9160614,903.9959063,641.4936377,291.3558028,4001.351245,514.4869155,1849.635352,40.37319698,71617.94801
316,2009,4,19,2009-04-19,17:58:00,3,AL,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.02,0,34.4852,-86.8874,34.4852,-86.8785,0.51,50,0,2009-04-19 17:58:00,17,2009,820.7634,35.90840403,1,29472.30378,Apr,1133518002,1548,3.112920501,1.541716214,0.4174431937,0.486834182,0.4292133483,0.2082254898,1.571204288,0.3942968893,0.5123635193,0.4701843168,0.1943595622,2.910235432,0.1515906602,1.160727378,0.1089326432,69451.7771
319,2009,4,19,2009-04-19,19:35:00,3,AL,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,34.3572,-86.1591,34.3781,-86.113,3,60,0,2009-04-19 19:35:00,19,2009,4828.02,43.09008484,2,208039.7914,Apr,10227195047,1549,2.904257434,1.49304942,0.3172008428,0.4867327782,0.4747314609,0.2143843385,1.411208014,0.3116558581,0.444403145,0.395106558,0.2600424527,2.858497941,0,1.473701179,0.4765584145,28849.832
493,2009,5,8,2009-05-08,14:55:00,3,KY,21,0,3,15,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,37.65,-84.47,37.7463,-84.1029,21.12,150,0,2009-05-08 14:55:00,14,2009,33989.2608,107.7252121,17,3661500.329,May,316639600250,1564,126.9213976,60.77985765,14.29822585,21.54797147,17.41308316,7.520577174,66.14153991,14.25850225,23.18853314,19.45371275,9.240791774,120.4178031,2.878402725,55.74007295,10.45939623,52247.11815
519,2009,5,13,2009-05-13,16:10:00,3,MO,29,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.025,0,40.2258,-93.1069,40.2314,-93.0622,4.35,100,0,2009-05-13 16:10:00,16,2009,7000.629,71.81680806,1,502762.8292,May,24715721364,1566,4.533992541,2.38536103,0.6485068754,0.9331601476,0.5735718213,0.2301221856,2.148631511,0.574326218,0.7380777053,0.4631825968,0.3730449908,4.247849581,0.0297050842,1.92485605,0.4683399228,35613.1211
524,2009,5,13,2009-05-13,17:09:00,3,MO,29,0,2,6,2,0,0,2,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,5,0,40.2317,-92.5947,40.22,-92.4858,5.8,150,0,2009-05-13 17:09:00,17,2009,9334.172,107.7252121,8,1005525.658,May,66292893263,1567,111.7201437,53.51516238,14.12808276,20.06459624,12.70204888,6.620434499,58.20498128,11.15127774,21.27900176,14.00760227,11.76709951,107.3467761,1.202631774,53.33750124,2.612359385,43374.78075
1021,2009,10,9,2009-10-09,10:45:00,3,MS,28,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.225,0,33.246,-91.0431,33.27,-91.0245,1.98,100,0,2009-10-09 10:45:00,10,2009,3186.4932,71.81680806,3,228843.7705,Oct,11249914552,1585,1.497386819,0.7728499782,0.2502452248,0.1945666289,0.2453055314,0.08273259311,0.7245368412,0.1466390487,0.279664785,0.1924144886,0.1058185189,1.068525302,0.4249631875,0.6734539994,0.2575829672,36770.5794
39,2010,3,10,2010-03-10,21:09:00,3,AR,5,5,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.25,0,35.3969,-92.1422,35.4429,-92.1192,3.43,300,0,2010-03-10 21:09:00,21,2010,5520.0362,215.4504242,4,1189294.141,Mar,78408490997,1599,19.12236559,8.638067097,2.066248608,2.338878633,2.133210368,2.099729488,10.48429849,3.180683621,1.946674036,2.568461811,2.788479024,18.69189713,0,11.74700598,2.750215161,44351.232
140,2010,4,24,2010-04-24,10:09:00,3,LA,22,6,4,146,10,0,6,4,0,0,0,0,0,2,2,4,6,0,3,1,4,2,0,386.035,23.52,32.4032,-91.2993,33.4336,-89.0449,148.97,3080,0,2010-04-24 10:09:00,10,2010,239743.3798,2211.957688,156,530302212.2,Apr,51969528619655,1604,3567.870311,1862.012896,471.5257791,700.5298453,479.0375076,210.9197642,1705.857414,404.5150993,556.2089577,453.4117964,291.7215609,1642.287391,1845.491314,1563.069511,408.8594457,34847.07597
185,2010,4,30,2010-04-30,17:56:00,3,AR,5,10,3,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.1,0,35.4173,-92.765,35.6205,-92.5049,20.28,700,0,2010-04-30 17:56:00,17,2010,32637.4152,502.7176564,16,16407404.88,Apr,1418881238997,1611,117.309183,57.96703862,13.85452009,18.40722837,16.63464876,9.070641404,59.34214435,12.61051651,18.91781155,16.81081241,11.00300387,108.4021472,2.613798307,52.06473667,10.82135788,34350.55035
222,2010,5,2,2010-05-02,1:48:00,3,MS,28,17,3,9,3,0,3,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,1.76,0,34.8008,-89.1893,35.0623,-88.7758,29.58,880,0,2010-05-02 1:48:00,1,2010,47604.2772,631.9879109,12,30085327.7,May,2601722048718,1613,405.4686249,195.2146778,48.46344354,62.99546448,55.78926017,27.96650964,210.253947,52.06122504,67.57332729,57.26960027,33.34979442,314.2808242,76.27288597,185.061494,41.77777056,30524.57528
227,2010,5,2,2010-05-02,2:27:00,3,MS,28,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.25,0,34.4891,-89.5129,34.5031,-89.4945,1.43,75,0,2010-05-02 2:27:00,2,2010,2301.3562,53.86260605,1,123957.0424,May,8172313566,1615,1.367253087,0.6829553342,0.1308857889,0.2970100594,0.1775348264,0.07752465956,0.6842977526,0.1614258063,0.218478586,0.1771992219,0.1271941384,0.8799552267,0.4775653271,0.6792636838,0.2963388502,36628.776
270,2010,5,10,2010-05-10,16:20:00,3,OK,40,18,4,49,2,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,35.289,-97.504,35.47,-97.155,24,2000,0,2010-05-10 16:20:00,16,2010,38624.16,1436.336161,51,55477277.7,May,5436763990971,1618,8350.72257,4113.258339,1137.371785,1577.817754,1059.965742,338.1030578,4237.46423,1154.663811,1583.02521,1050.169312,449.6058978,6683.045455,355.7896453,3223.767948,345.7969184,72050.18457
274,2010,5,10,2010-05-10,16:32:00,3,OK,40,21,4,32,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35.1808,-97.4273,35.255,-97.049,22.25,880,0,2010-05-10 16:32:00,16,2010,35807.815,631.9879109,33,22630106.2,May,2217746644650,1619,1510.115725,766.5511199,181.1321367,361.9049328,164.491498,59.02255242,743.5646051,142.6802075,342.2746585,184.6342631,73.97547598,1244.523902,44.03797637,672.4639118,81.52162996,54421.52881
549,2010,6,5,2010-06-05,20:12:00,3,IL,17,23,2,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,41.0876,-88.5213,41.0867,-88.4068,5.96,300,0,2010-06-05 20:12:00,20,2010,9591.6664,215.4504242,14,2066528.595,Jun,136243325464,1629,264.8311869,125.2701629,28.71303423,35.68818654,39.51563775,21.35330437,139.561024,37.76381774,38.37279279,39.89485433,23.52955913,250.9649771,4.035396435,111.7947449,5.694385981,55064.40646
558,2010,6,5,2010-06-05,21:20:00,3,OH,39,12,4,28,7,5,0,2,0,0,0,0,0,1,1,4,3,0,1,3,2,1,0,102.4,0,41.5512,-83.538,41.5723,-83.3709,8.8,400,0,2010-06-05 21:20:00,21,2010,14162.192,287.2672322,35,4068333.698,Jun,398696026005,1631,446.7046082,215.3498291,49.2992121,67.37988107,71.5094829,27.16125304,231.354779,50.33775359,77.52456585,67.28331413,36.20914546,431.7072508,5.556877615,190.7214901,21.4787475,58109.7374
643,2010,6,17,2010-06-17,14:43:00,3,MN,27,4,4,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,46.087,-95.437,46.6147,-95.25,39.56,2288,0,2010-06-17 14:43:00,14,2010,63665.4904,1643.168568,6,104613132.7,Jun,10252069612680,1637,882.4218078,445.5244624,102.6481406,126.7859922,133.4436599,82.64666975,436.8973454,98.11036276,113.969805,120.2959745,104.5212032,854.8254636,3.520091519,498.9282774,40.00747087,45808.14701
691,2010,6,17,2010-06-17,17:15:00,3,MN,27,32,3,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47.64,-96.18,47.8522,-96.0703,15,150,0,2010-06-17 17:15:00,17,2010,24140.1,107.7252121,3,2600497.392,Jun,224886079723,1640,10.41911313,5.270686226,1.29431686,1.440149555,1.599100539,0.9371192721,5.148426908,1.025737999,1.322571108,1.488220402,1.311897398,10.09420467,0.03920605839,6.223527512,0.629990221,48282.47736
697,2010,6,17,2010-06-17,17:33:00,3,MN,27,38,4,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,43.5755,-93.6404,43.8037,-93.5181,16.91,1760,0,2010-06-17 17:33:00,17,2010,27213.9394,1263.975822,15,34397761.42,Jun,3370974899868,1642,259.2297009,132.8174995,29.05865942,35.79822856,45.22824735,22.73236416,126.4122014,25.66001545,34.27297124,40.88624391,25.59297079,253.3337878,8.73E-07,115.9192253,2.493484606,57279.31653
816,2010,6,27,2010-06-27,17:06:00,3,MI,26,15,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.7,0,42.9943,-82.6119,42.9945,-82.5544,2.91,250,0,2010-06-27 17:06:00,17,2010,4683.1794,179.5420202,5,840827.4902,Jun,41334913316,1649,37.3010156,19.07987201,4.226553926,5.487811289,6.816156808,2.549349987,18.22114359,4.307059716,6.494133652,5.460976026,1.958974201,36.84481613,0,14.23610703,0.4159465769,55716.648
960,2010,7,26,2010-07-26,19:00:00,3,MT,30,9,3,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0.3,0,48.6597,-105.002,48.5476,-104.646,18,880,0,2010-07-26 19:00:00,19,2010,28968.12,631.9879109,3,18307501.64,Jul,1583198001248,1651,12.68948798,6.665603322,1.756046516,1.558336717,2.244041465,1.107178624,6.02388466,1.212515699,1.481998849,1.951034706,1.378335406,11.8274096,0.01313883575,7.649006576,0.5176966229,50421.89422
1018,2010,8,12,2010-08-12,20:26:00,3,ND,38,58,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.2,0.25,48.813,-102.187,48.8028,-102.077,5.03,400,0,2010-08-12 20:26:00,20,2010,8094.9802,287.2672322,2,2325422.557,Aug,201098129957,1655,2.719319061,1.385210889,0.3295203049,0.4003808055,0.4314809384,0.2238288406,1.334108171,0.2984896097,0.377509735,0.3248576686,0.3332511579,2.67908731,0.01810976912,1.52092089,0.1289681558,53505.66426
1068,2010,9,16,2010-09-16,15:42:00,3,NY,36,12,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,40.74,-73.84,40.8,-73.76,4,100,0,2010-09-16 15:42:00,15,2010,6437.36,71.81680806,2,462310.6475,Sep,22727100105,1659,6301.938302,2978.16105,543.373594,1188.774468,862.8649356,383.1480518,3323.777252,563.9885497,1168.115163,937.4607931,654.2127457,2003.352371,123.2233367,2480.683699,2.216961662,57007.21001
1078,2010,9,16,2010-09-16,18:00:00,3,OH,39,28,3,16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.5,0,39.1571,-81.7897,39.1108,-81.624,9.05,500,0,2010-09-16 18:00:00,18,2010,14564.527,359.0840403,17,5229889.2,Sep,452270893665,1662,74.66088376,38.2493606,8.366617814,10.63206037,12.42796324,6.82271918,36.41152316,6.846491283,10.48206389,12.5006478,6.582320187,73.38744022,0.3446054981,35.87192267,9.671563776,38023.0216
1257,2010,12,31,2010-12-31,6:05:00,3,OK,40,102,3,10,4,0,3,1,0,0,0,0,0,1,0,2,2,0,0,0,0,4,0,1.935,0,35.9977,-94.5655,36.1979,-94.2819,21.1,500,0,2010-12-31 6:05:00,6,2010,33957.074,359.0840403,14,12193443.33,Dec,1054465840478,1681,307.6702647,159.3684382,43.25913214,55.09426085,43.3989179,17.61612733,148.3018265,36.79486494,48.90718109,43.66098448,18.93879601,267.6571176,2.522092522,124.6849077,20.60335252,45990.22983
1261,2010,12,31,2010-12-31,10:06:00,3,MO,29,52,3,6,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,37.9394,-91.8018,38.0438,-91.6572,11,500,0,2010-12-31 10:06:00,10,2010,17702.74,359.0840403,8,6356771.404,Dec,549721528211,1683,1187.731627,791.0644558,83.20268135,604.6095743,68.41521438,34.83698573,396.6671715,72.38209184,211.0767523,79.29320173,33.91512569,910.5981992,48.41205429,454.0524584,42.70576277,38976.15098
1262,2010,12,31,2010-12-31,10:12:00,3,MO,29,53,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0.5,0,37.7748,-91.7129,37.8541,-91.6401,6.78,440,0,2010-12-31 10:12:00,10,2010,10911.3252,315.9939555,2,3447912.809,Dec,169498712582,1684,38.92033804,21.84457263,6.199677785,6.389642146,5.588314928,3.666937767,17.07576541,3.237257901,5.172896708,5.034769488,3.630841316,38.18016619,0.4799618722,16.81099129,3.3521974,59063.35256
1270,2010,12,31,2010-12-31,11:48:00,3,MO,29,61,3,6,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,38.4918,-90.4706,38.5614,-90.386,6.65,440,0,2010-12-31 11:48:00,11,2010,10702.111,315.9939555,7,3381802.387,Dec,292451853008,1685,1836.132071,857.5020111,194.0065342,246.1468392,276.3012433,141.0473943,978.6300597,228.6984229,247.5313544,304.1251452,198.2751371,1639.099377,116.1313988,766.7243024,53.41293125,87903.45262
291036,2011,2,28,2011-02-28,12:18:00,3,TN,47,4,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04,0,35.3094,-86.105,35.27,-86.33,16.1,600,0,2011-02-28 12:18:00,12,2011,25910.374,430.9008484,5,11164802.14,Feb,736079711399,1693,358.2642049,182.0098846,42.58552302,53.10719243,53.58670924,32.73045994,176.2543203,39.60772678,43.70285472,58.65411119,34.28962762,342.5376934,3.763438655,160.3977625,29.42334516,51044.97105
292185,2011,3,5,2011-03-05,9:51:00,3,LA,22,6,2,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,0,30.219,-92.3142,30.2901,-92.2308,6.99,250,0,2011-03-05 9:51:00,9,2011,11249.2866,179.5420202,12,2019719.641,Mar,133157276985,1695,240.1147056,115.5565703,30.79916517,41.19195879,31.07589475,12.48955163,124.5581353,23.99738687,41.98468086,36.07259778,22.50346977,131.5233519,105.9913373,120.3624298,14.57443303,38444.2508
295351,2011,4,5,2011-04-05,0:39:00,3,GA,13,12,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.15,0,32.2846,-83.3234,32.3011,-83.2735,3.13,50,0,2011-04-05 0:39:00,0,2011,5037.2342,35.90840403,3,180879.0409,Apr,11925100914,1705,4.67661517,2.126265934,0.6617161865,0.5578888954,0.6193078563,0.2873529959,2.550349236,0.5301041273,0.8986178931,0.6814579954,0.4401692202,3.057055664,1.551559942,2.238867363,0.5147493871,42676.296
285080,2011,4,14,2011-04-14,18:20:00,3,OK,40,15,3,40,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,34.2923,-96.2509,34.47,-96.0149,17,1320,0,2011-04-14 18:20:00,18,2011,27358.78,947.9818664,42,25935627.33,Apr,2242863835102,1711,369.3883716,173.6312628,44.88117123,58.29620863,44.37583646,26.07804645,195.7571089,42.44664916,65.07201867,54.65121068,33.58723037,276.9874721,21.72241863,182.1951435,13.83385156,35637.65643
289571,2011,4,15,2011-04-15,0:57:00,3,AR,5,21,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,38.5,0,34.7501,-92.3773,34.7738,-92.3142,3.94,475,0,2011-04-15 0:57:00,0,2011,6340.7996,341.1298383,4,2163035.942,Apr,106334419616,1715,2466.773713,1158.103107,284.8964944,439.6060881,274.2641559,159.3363687,1308.670606,232.3748448,416.948249,379.5936442,279.7538675,1912.8332,348.3838226,1182.713143,3.779351595,69701.01202
310083,2011,4,15,2011-04-15,16:04:00,3,AL,1,30,3,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.99,0,32.1899,-88.0057,32.3431,-87.8159,15.33,800,0,2011-04-15 16:04:00,16,2011,24671.1822,574.5344645,5,14174444.45,Apr,1225779058542,1721,111.3045716,47.42041427,10.09726494,13.37093554,16.71373851,7.238475288,63.88415732,15.75821177,17.55105075,18.63353361,11.9413612,52.94342087,56.18003487,53.89824367,14.37183743,36041.25365
296776,2011,4,15,2011-04-15,18:45:00,3,MS,28,39,3,28,4,0,4,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,0,13.1,0,31.1311,-88.6325,31.2168,-88.34,18.3,500,0,2011-04-15 18:45:00,18,2011,29450.922,359.0840403,32,10575356.06,Apr,914536724206,1723,68.7078967,38.85932448,7.799019659,17.82571879,9.443293264,3.791292768,29.84857222,8.093571386,9.477200798,7.828647152,4.449152884,50.95313903,14.60257527,25.96544195,6.924380076,43328.64793
311717,2011,4,15,2011-04-15,21:47:00,3,AL,1,53,3,4,3,0,3,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,1.24,0,32.5803,-86.5818,32.6126,-86.4269,9.29,400,0,2011-04-15 21:47:00,21,2011,14950.7686,287.2672322,7,4294865.916,Apr,371411854333,1724,85.46918614,46.07629073,14.49574256,15.74511601,12.50878719,3.32664497,39.39289541,6.683395324,15.89564293,11.31962451,5.494232642,75.50430393,8.820877612,35.49424814,17.28049061,46654.656
297611,2011,4,16,2011-04-16,12:53:00,3,NC,37,10,3,103,6,0,5,1,0,0,0,0,0,0,1,5,1,0,4,2,0,0,0,172.075,0,35.3378,-79.313,35.9527,-78.4122,65.23,500,0,2011-04-16 12:53:00,12,2011,104977.2482,359.0840403,109,37695654.42,Apr,3259848662292,1727,15882.84222,7978.902851,1716.35654,4164.283549,1652.951488,445.3112748,7903.93937,1663.810556,3786.802892,1751.426486,701.8994365,10897.52303,3478.999368,6871.947993,222.8092409,62093.89686
297254,2011,4,16,2011-04-16,13:33:00,3,NC,37,11,3,176,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,141.1,0,35.0164,-79.1338,35.4919,-78.356,52.86,800,0,2011-04-16 13:33:00,13,2011,85069.7124,574.5344645,178,48875481.66,Apr,4226658906363,1729,11172.50536,5443.300018,1782.318982,2158.615279,1122.711496,379.6542611,5729.205347,1583.62765,2281.810153,1269.699237,594.0683062,5704.195208,4084.449075,4670.66991,354.4868201,54153.24688
300477,2011,4,16,2011-04-16,14:25:00,3,NC,37,14,2,13,3,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,11.25,0,34.8417,-78.6563,35.0944,-78.2282,29.88,800,0,2011-04-16 14:25:00,14,2011,48087.0792,574.5344645,16,27627684.3,Apr,1821454391438,1730,1154.797533,552.4596732,124.7678247,196.0882598,154.7262825,76.87730608,602.3378594,137.3621618,179.9120276,170.7404758,114.3231942,650.4067804,382.8980253,504.3474322,118.4360515,39853.39676
300502,2011,4,16,2011-04-16,14:58:00,3,NC,37,16,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.1,0,34.5398,-78.7875,34.6485,-78.5981,13.13,440,0,2011-04-16 14:58:00,14,2011,21130.6342,315.9939555,1,6677152.682,Apr,440215290755,1732,257.469777,116.7074238,30.99159563,39.94670376,29.25325868,16.51586571,140.7623532,31.05065804,42.6831582,40.76737319,26.26116377,146.5481796,97.49297375,120.0823183,27.28404034,28851.32937
305437,2011,4,16,2011-04-16,16:45:00,3,VA,51,14,3,24,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,8.02,0,37.1532,-76.704,37.4636,-76.4241,46.89,800,0,2011-04-16 16:45:00,16,2011,75461.9526,574.5344645,26,43355492.53,Apr,3749300721138,1736,1451.530077,689.1946671,142.076874,195.0004096,210.442538,141.6748454,762.3354104,154.1602301,195.0127558,228.938628,184.2237965,1192.264608,198.592124,700.0746474,45.54190835,62569.94208
304929,2011,4,16,2011-04-16,16:55:00,3,NC,37,25,3,58,12,10,2,0,0,0,0,0,0,0,0,4,8,0,0,0,7,5,0,3.25,1.2,36.087,-76.9502,36.2861,-76.7461,17.88,1300,0,2011-04-16 16:55:00,16,2011,28774.9992,933.6185048,70,26864871.73,Apr,2323223127589,1737,386.6393319,202.9082672,41.05377016,67.55887785,63.47237268,30.82324651,183.7310647,33.92596559,49.20636207,65.25650263,35.34223445,176.6920811,204.1457892,187.6770287,58.58212101,35839.40265
289592,2011,4,25,2011-04-25,17:07:00,3,AR,5,38,3,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,0,34.5903,-93.039,34.733,-92.8,16.78,300,0,2011-04-25 17:07:00,17,2011,27004.7252,215.4504242,21,5818179.499,Apr,503145122366,1750,115.5272328,56.20546481,8.693913139,8.589297947,16.60663311,22.31562061,59.32176795,6.695882683,9.604237572,20.00226574,23.01938196,111.0100472,1.251549851,62.25253774,9.572950339,52528.78266
289605,2011,4,25,2011-04-25,17:48:00,3,AR,5,41,2,16,4,0,2,2,0,0,0,0,2,0,0,3,1,0,0,0,4,0,0,53.405,0,34.8057,-92.6075,35.3098,-91.9473,68.1,2900,0,2011-04-25 17:48:00,17,2011,109596.054,2082.687434,20,228254324.5,Apr,15048486770629,1751,4936.495534,2529.131618,641.1618931,817.8346442,743.4950282,326.6400523,2407.363916,552.9051068,814.2840008,706.0256179,334.1491909,4560.452461,205.8828209,2110.540899,597.5952941,54247.20648
309824,2011,4,27,2011-04-27,1:37:00,3,MS,28,62,2,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.605,0.6,33.5092,-89.2547,33.6384,-89.0735,13.33,1320,0,2011-04-27 1:37:00,1,2011,21452.5022,947.9818664,6,20336583.07,Apr,1340762336429,1759,215.034084,107.1322058,26.20035438,37.92411576,29.16961558,13.83812012,107.9018782,25.53382957,35.59313928,28.2087738,18.56613551,185.6735383,26.14203107,99.70510753,22.72162453,41187.02684
